mu_B,pressure,energy_density
1885.10000,595.01971,1540.72463
1885.20000,595.13301,1540.92027
1885.30000,595.24632,1541.11589
1885.40000,595.35964,1541.31165
1885.50000,595.47297,1541.50726
1885.60000,595.58632,1541.70280
1885.70000,595.69967,1541.89845
1885.80000,595.81303,1542.09407
1885.90000,595.92641,1542.28952
1886.00000,596.03979,1542.48496
1886.10000,596.15318,1542.68051
1886.20000,596.26659,1542.87583
1886.30000,596.38000,1543.07147
1886.40000,596.49343,1543.26714
1886.50000,596.60687,1543.46277
1886.60000,596.72031,1543.65853
1886.70000,596.83377,1543.85441
1886.80000,596.94724,1544.05022
1886.90000,597.06071,1544.24582
1887.00000,597.17420,1544.44159
1887.10000,597.28770,1544.63722
1887.20000,597.40121,1544.83265
1887.30000,597.51473,1545.02828
1887.40000,597.62826,1545.22405
1887.50000,597.74180,1545.41983
1887.60000,597.85535,1545.61547
1887.70000,597.96891,1545.81150
1887.80000,598.08248,1546.00735
1887.90000,598.19606,1546.20301
1888.00000,598.30965,1546.39907
1888.10000,598.42325,1546.59493
1888.20000,598.53687,1546.79075
1888.30000,598.65049,1546.98648
1888.40000,598.76412,1547.18245
1888.50000,598.87777,1547.37824
1888.60000,598.99142,1547.57410
1888.70000,599.10508,1547.77012
1888.80000,599.21876,1547.96587
1888.90000,599.33244,1548.16163
1889.00000,599.44614,1548.35764
1889.10000,599.55985,1548.55348
1889.20000,599.67356,1548.74940
1889.30000,599.78729,1548.94531
1889.40000,599.90102,1549.14123
1889.50000,600.01477,1549.33717
1889.60000,600.12853,1549.53339
1889.70000,600.24230,1549.72940
1889.80000,600.35608,1549.92534
1889.90000,600.46986,1550.12125
1890.00000,600.58366,1550.31723
1890.10000,600.69747,1550.51307
1890.20000,600.81129,1550.70892
1890.30000,600.92512,1550.90505
1890.40000,601.03896,1551.10103
1890.50000,601.15281,1551.29701
1890.60000,601.26668,1551.49314
1890.70000,601.38055,1551.68935
1890.80000,601.49443,1551.88554
1890.90000,601.60832,1552.08177
1891.00000,601.72222,1552.27805
1891.10000,601.83614,1552.47416
1891.20000,601.95006,1552.67015
1891.30000,602.06400,1552.86628
1891.40000,602.17794,1553.06228
1891.50000,602.29189,1553.25819
1891.60000,602.40586,1553.45422
1891.70000,602.51983,1553.65033
1891.80000,602.63382,1553.84664
1891.90000,602.74782,1554.04295
1892.00000,602.86182,1554.23927
1892.10000,602.97584,1554.43537
1892.20000,603.08987,1554.63154
1892.30000,603.20390,1554.82779
1892.40000,603.31795,1555.02399
1892.50000,603.43201,1555.22022
1892.60000,603.54608,1555.41645
1892.70000,603.66016,1555.61282
1892.80000,603.77425,1555.80923
1892.90000,603.88835,1556.00551
1893.00000,604.00246,1556.20174
1893.10000,604.11658,1556.39785
1893.20000,604.23071,1556.59426
1893.30000,604.34485,1556.79052
1893.40000,604.45900,1556.98664
1893.50000,604.57316,1557.18312
1893.60000,604.68734,1557.37941
1893.70000,604.80152,1557.57565
1893.80000,604.91571,1557.77188
1893.90000,605.02992,1557.96809
1894.00000,605.14413,1558.16450
1894.10000,605.25835,1558.36097
1894.20000,605.37259,1558.55759
1894.30000,605.48683,1558.75401
1894.40000,605.60109,1558.95043
1894.50000,605.71535,1559.14705
1894.60000,605.82963,1559.34327
1894.70000,605.94392,1559.53972
1894.80000,606.05821,1559.73618
1894.90000,606.17252,1559.93267
1895.00000,606.28684,1560.12917
1895.10000,606.40117,1560.32574
1895.20000,606.51551,1560.52231
1895.30000,606.62985,1560.71872
1895.40000,606.74421,1560.91521
1895.50000,606.85858,1561.11154
1895.60000,606.97296,1561.30782
1895.70000,607.08735,1561.50452
1895.80000,607.20175,1561.70120
1895.90000,607.31616,1561.89780
1896.00000,607.43058,1562.09419
1896.10000,607.54502,1562.29091
1896.20000,607.65946,1562.48765
1896.30000,607.77391,1562.68419
1896.40000,607.88837,1562.88077
1896.50000,608.00285,1563.07718
1896.60000,608.11733,1563.27371
1896.70000,608.23182,1563.47054
1896.80000,608.34633,1563.66730
1896.90000,608.46084,1563.86375
1897.00000,608.57537,1564.06044
1897.10000,608.68990,1564.25715
1897.20000,608.80445,1564.45403
1897.30000,608.91900,1564.65079
1897.40000,609.03357,1564.84761
1897.50000,609.14815,1565.04423
1897.60000,609.26273,1565.24101
1897.70000,609.37733,1565.43762
1897.80000,609.49194,1565.63436
1897.90000,609.60656,1565.83083
1898.00000,609.72119,1566.02753
1898.10000,609.83583,1566.22413
1898.20000,609.95047,1566.42096
1898.30000,610.06513,1566.61778
1898.40000,610.17980,1566.81459
1898.50000,610.29448,1567.01135
1898.60000,610.40918,1567.20832
1898.70000,610.52388,1567.40512
1898.80000,610.63859,1567.60209
1898.90000,610.75331,1567.79901
1899.00000,610.86804,1567.99572
1899.10000,610.98278,1568.19255
1899.20000,611.09754,1568.38936
1899.30000,611.21230,1568.58616
1899.40000,611.32707,1568.78294
1899.50000,611.44186,1568.97982
1899.60000,611.55665,1569.17680
1899.70000,611.67146,1569.37373
1899.80000,611.78627,1569.57064
1899.90000,611.90110,1569.76767
1900.00000,612.01593,1569.96447
1900.10000,612.13078,1570.16129
1900.20000,612.24564,1570.35822
1900.30000,612.36050,1570.55522
1900.40000,612.47538,1570.75235
1900.50000,612.59027,1570.94955
1900.60000,612.70517,1571.14674
1900.70000,612.82008,1571.34395
1900.80000,612.93499,1571.54091
1900.90000,613.04992,1571.73786
1901.00000,613.16486,1571.93483
1901.10000,613.27981,1572.13157
1901.20000,613.39477,1572.32845
1901.30000,613.50974,1572.52555
1901.40000,613.62472,1572.72275
1901.50000,613.73972,1572.91976
1901.60000,613.85472,1573.11687
1901.70000,613.96973,1573.31403
1901.80000,614.08475,1573.51101
1901.90000,614.19979,1573.70805
1902.00000,614.31483,1573.90526
1902.10000,614.42988,1574.10230
1902.20000,614.54495,1574.29947
1902.30000,614.66002,1574.49671
1902.40000,614.77510,1574.69408
1902.50000,614.89020,1574.89117
1902.60000,615.00531,1575.08855
1902.70000,615.12042,1575.28580
1902.80000,615.23555,1575.48293
1902.90000,615.35068,1575.68021
1903.00000,615.46583,1575.87749
1903.10000,615.58099,1576.07466
1903.20000,615.69616,1576.27203
1903.30000,615.81133,1576.46919
1903.40000,615.92652,1576.66648
1903.50000,616.04172,1576.86359
1903.60000,616.15693,1577.06109
1903.70000,616.27215,1577.25827
1903.80000,616.38738,1577.45545
1903.90000,616.50262,1577.65276
1904.00000,616.61787,1577.84999
1904.10000,616.73313,1578.04721
1904.20000,616.84840,1578.24454
1904.30000,616.96368,1578.44189
1904.40000,617.07897,1578.63910
1904.50000,617.19428,1578.83648
1904.60000,617.30959,1579.03411
1904.70000,617.42491,1579.23152
1904.80000,617.54025,1579.42917
1904.90000,617.65559,1579.62660
1905.00000,617.77094,1579.82404
1905.10000,617.88631,1580.02149
1905.20000,618.00168,1580.21889
1905.30000,618.11707,1580.41632
1905.40000,618.23246,1580.61369
1905.50000,618.34787,1580.81086
1905.60000,618.46329,1581.00834
1905.70000,618.57871,1581.20579
1905.80000,618.69415,1581.40339
1905.90000,618.80960,1581.60074
1906.00000,618.92505,1581.79817
1906.10000,619.04052,1581.99581
1906.20000,619.15600,1582.19341
1906.30000,619.27149,1582.39085
1906.40000,619.38699,1582.58839
1906.50000,619.50250,1582.78573
1906.60000,619.61802,1582.98342
1906.70000,619.73355,1583.18112
1906.80000,619.84909,1583.37862
1906.90000,619.96464,1583.57602
1907.00000,620.08020,1583.77355
1907.10000,620.19577,1583.97130
1907.20000,620.31136,1584.16888
1907.30000,620.42695,1584.36648
1907.40000,620.54255,1584.56413
1907.50000,620.65816,1584.76173
1907.60000,620.77379,1584.95950
1907.70000,620.88942,1585.15722
1907.80000,621.00507,1585.35478
1907.90000,621.12072,1585.55253
1908.00000,621.23638,1585.75018
1908.10000,621.35206,1585.94806
1908.20000,621.46775,1586.14581
1908.30000,621.58344,1586.34369
1908.40000,621.69915,1586.54142
1908.50000,621.81487,1586.73905
1908.60000,621.93059,1586.93697
1908.70000,622.04633,1587.13464
1908.80000,622.16208,1587.33235
1908.90000,622.27784,1587.53015
1909.00000,622.39360,1587.72785
1909.10000,622.50938,1587.92561
1909.20000,622.62517,1588.12337
1909.30000,622.74097,1588.32110
1909.40000,622.85678,1588.51905
1909.50000,622.97260,1588.71674
1909.60000,623.08843,1588.91462
1909.70000,623.20427,1589.11240
1909.80000,623.32013,1589.31035
1909.90000,623.43599,1589.50841
1910.00000,623.55186,1589.70623
1910.10000,623.66774,1589.90407
1910.20000,623.78364,1590.10208
1910.30000,623.89954,1590.30001
1910.40000,624.01545,1590.49796
1910.50000,624.13138,1590.69566
1910.60000,624.24731,1590.89354
1910.70000,624.36326,1591.09161
1910.80000,624.47921,1591.28989
1910.90000,624.59518,1591.48795
1911.00000,624.71115,1591.68567
1911.10000,624.82714,1591.88362
1911.20000,624.94313,1592.08150
1911.30000,625.05914,1592.27941
1911.40000,625.17516,1592.47718
1911.50000,625.29119,1592.67517
1911.60000,625.40722,1592.87350
1911.70000,625.52327,1593.07161
1911.80000,625.63933,1593.27009
1911.90000,625.75540,1593.46809
1912.00000,625.87148,1593.66621
1912.10000,625.98757,1593.86413
1912.20000,626.10367,1594.06215
1912.30000,626.21978,1594.26026
1912.40000,626.33590,1594.45820
1912.50000,626.45203,1594.65636
1912.60000,626.56817,1594.85452
1912.70000,626.68433,1595.05244
1912.80000,626.80049,1595.25071
1912.90000,626.91666,1595.44886
1913.00000,627.03284,1595.64707
1913.10000,627.14904,1595.84506
1913.20000,627.26524,1596.04350
1913.30000,627.38145,1596.24164
1913.40000,627.49768,1596.43975
1913.50000,627.61391,1596.63778
1913.60000,627.73016,1596.83588
1913.70000,627.84641,1597.03413
1913.80000,627.96268,1597.23237
1913.90000,628.07896,1597.43069
1914.00000,628.19524,1597.62884
1914.10000,628.31154,1597.82708
1914.20000,628.42785,1598.02551
1914.30000,628.54416,1598.22363
1914.40000,628.66049,1598.42193
1914.50000,628.77683,1598.62030
1914.60000,628.89318,1598.81868
1914.70000,629.00954,1599.01711
1914.80000,629.12591,1599.21550
1914.90000,629.24229,1599.41395
1915.00000,629.35868,1599.61223
1915.10000,629.47508,1599.81056
1915.20000,629.59149,1600.00893
1915.30000,629.70791,1600.20705
1915.40000,629.82434,1600.40550
1915.50000,629.94078,1600.60399
1915.60000,630.05724,1600.80236
1915.70000,630.17370,1601.00096
1915.80000,630.29017,1601.19930
1915.90000,630.40666,1601.39791
1916.00000,630.52315,1601.59646
1916.10000,630.63965,1601.79486
1916.20000,630.75617,1601.99339
1916.30000,630.87269,1602.19170
1916.40000,630.98923,1602.39021
1916.50000,631.10577,1602.58884
1916.60000,631.22233,1602.78742
1916.70000,631.33890,1602.98604
1916.80000,631.45547,1603.18433
1916.90000,631.57206,1603.38279
1917.00000,631.68866,1603.58132
1917.10000,631.80526,1603.77957
1917.20000,631.92188,1603.97820
1917.30000,632.03851,1604.17660
1917.40000,632.15515,1604.37532
1917.50000,632.27180,1604.57401
1917.60000,632.38846,1604.77257
1917.70000,632.50513,1604.97141
1917.80000,632.62181,1605.16999
1917.90000,632.73850,1605.36852
1918.00000,632.85520,1605.56735
1918.10000,632.97191,1605.76583
1918.20000,633.08863,1605.96444
1918.30000,633.20536,1606.16301
1918.40000,633.32211,1606.36199
1918.50000,633.43886,1606.56056
1918.60000,633.55562,1606.75926
1918.70000,633.67239,1606.95812
1918.80000,633.78918,1607.15680
1918.90000,633.90597,1607.35550
1919.00000,634.02278,1607.55432
1919.10000,634.13959,1607.75285
1919.20000,634.25642,1607.95152
1919.30000,634.37325,1608.15014
1919.40000,634.49010,1608.34909
1919.50000,634.60695,1608.54782
1919.60000,634.72382,1608.74665
1919.70000,634.84070,1608.94532
1919.80000,634.95759,1609.14412
1919.90000,635.07448,1609.34294
1920.00000,635.19139,1609.54183
1920.10000,635.30831,1609.74064
1920.20000,635.42524,1609.93933
1920.30000,635.54218,1610.13811
1920.40000,635.65913,1610.33690
1920.50000,635.77609,1610.53576
1920.60000,635.89306,1610.73466
1920.70000,636.01004,1610.93342
1920.80000,636.12703,1611.13233
1920.90000,636.24403,1611.33133
1921.00000,636.36104,1611.53053
1921.10000,636.47806,1611.72972
1921.20000,636.59509,1611.92854
1921.30000,636.71214,1612.12747
1921.40000,636.82919,1612.32631
1921.50000,636.94625,1612.52528
1921.60000,637.06333,1612.72428
1921.70000,637.18041,1612.92309
1921.80000,637.29751,1613.12201
1921.90000,637.41461,1613.32096
1922.00000,637.53173,1613.52022
1922.10000,637.64885,1613.71922
1922.20000,637.76599,1613.91820
1922.30000,637.88313,1614.11721
1922.40000,638.00029,1614.31646
1922.50000,638.11746,1614.51547
1922.60000,638.23463,1614.71474
1922.70000,638.35182,1614.91377
1922.80000,638.46902,1615.11302
1922.90000,638.58623,1615.31187
1923.00000,638.70345,1615.51100
1923.10000,638.82067,1615.70979
1923.20000,638.93791,1615.90906
1923.30000,639.05516,1616.10815
1923.40000,639.17242,1616.30738
1923.50000,639.28969,1616.50659
1923.60000,639.40697,1616.70587
1923.70000,639.52427,1616.90499
1923.80000,639.64157,1617.10419
1923.90000,639.75888,1617.30314
1924.00000,639.87620,1617.50240
1924.10000,639.99353,1617.70138
1924.20000,640.11088,1617.90069
1924.30000,640.22823,1618.09990
1924.40000,640.34559,1618.29918
1924.50000,640.46297,1618.49851
1924.60000,640.58035,1618.69768
1924.70000,640.69775,1618.89698
1924.80000,640.81515,1619.09620
1924.90000,640.93257,1619.29543
1925.00000,641.04999,1619.49456
1925.10000,641.16743,1619.69384
1925.20000,641.28488,1619.89313
1925.30000,641.40233,1620.09259
1925.40000,641.51980,1620.29192
1925.50000,641.63728,1620.49134
1925.60000,641.75476,1620.69083
1925.70000,641.87226,1620.89036
1925.80000,641.98977,1621.08962
1925.90000,642.10729,1621.28899
1926.00000,642.22482,1621.48823
1926.10000,642.34236,1621.68782
1926.20000,642.45991,1621.88717
1926.30000,642.57747,1622.08662
1926.40000,642.69504,1622.28593
1926.50000,642.81262,1622.48531
1926.60000,642.93021,1622.68473
1926.70000,643.04781,1622.88429
1926.80000,643.16543,1623.08352
1926.90000,643.28305,1623.28290
1927.00000,643.40068,1623.48244
1927.10000,643.51832,1623.68226
1927.20000,643.63598,1623.88190
1927.30000,643.75364,1624.08141
1927.40000,643.87132,1624.28104
1927.50000,643.98900,1624.48071
1927.60000,644.10670,1624.68028
1927.70000,644.22440,1624.87993
1927.80000,644.34212,1625.07911
1927.90000,644.45984,1625.27832
1928.00000,644.57758,1625.47794
1928.10000,644.69532,1625.67751
1928.20000,644.81308,1625.87692
1928.30000,644.93085,1626.07646
1928.40000,645.04863,1626.27634
1928.50000,645.16641,1626.47606
1928.60000,645.28421,1626.67561
1928.70000,645.40202,1626.87549
1928.80000,645.51984,1627.07507
1928.90000,645.63767,1627.27468
1929.00000,645.75551,1627.47442
1929.10000,645.87336,1627.67394
1929.20000,645.99122,1627.87356
1929.30000,646.10909,1628.07335
1929.40000,646.22697,1628.27314
1929.50000,646.34486,1628.47264
1929.60000,646.46277,1628.67225
1929.70000,646.58068,1628.87195
1929.80000,646.69860,1629.07153
1929.90000,646.81653,1629.27128
1930.00000,646.93448,1629.47090
1930.10000,647.05243,1629.67070
1930.20000,647.17040,1629.87067
1930.30000,647.28837,1630.07044
1930.40000,647.40635,1630.27044
1930.50000,647.52435,1630.47036
1930.60000,647.64235,1630.67043
1930.70000,647.76037,1630.87025
1930.80000,647.87840,1631.07020
1930.90000,647.99643,1631.26985
1931.00000,648.11448,1631.46966
1931.10000,648.23254,1631.66966
1931.20000,648.35060,1631.86957
1931.30000,648.46868,1632.06915
1931.40000,648.58677,1632.26928
1931.50000,648.70487,1632.46922
1931.60000,648.82298,1632.66921
1931.70000,648.94110,1632.86896
1931.80000,649.05923,1633.06910
1931.90000,649.17737,1633.26875
1932.00000,649.29552,1633.46901
1932.10000,649.41368,1633.66891
1932.20000,649.53185,1633.86899
1932.30000,649.65003,1634.06878
1932.40000,649.76822,1634.26898
1932.50000,649.88642,1634.46892
1932.60000,650.00464,1634.66887
1932.70000,650.12286,1634.86887
1932.80000,650.24109,1635.06920
1932.90000,650.35934,1635.26912
1933.00000,650.47759,1635.46928
1933.10000,650.59585,1635.66912
1933.20000,650.71413,1635.86901
1933.30000,650.83241,1636.06889
1933.40000,650.95071,1636.26888
1933.50000,651.06901,1636.46869
1933.60000,651.18733,1636.66897
1933.70000,651.30566,1636.86907
1933.80000,651.42399,1637.06939
1933.90000,651.54234,1637.26952
1934.00000,651.66070,1637.46980
1934.10000,651.77906,1637.67002
1934.20000,651.89744,1637.87016
1934.30000,652.01583,1638.07029
1934.40000,652.13423,1638.27027
1934.50000,652.25264,1638.47028
1934.60000,652.37106,1638.67057
1934.70000,652.48949,1638.87079
1934.80000,652.60793,1639.07112
1934.90000,652.72638,1639.27129
1935.00000,652.84484,1639.47175
1935.10000,652.96331,1639.67225
1935.20000,653.08179,1639.87274
1935.30000,653.20028,1640.07286
1935.40000,653.31879,1640.27291
1935.50000,653.43730,1640.47312
1935.60000,653.55582,1640.67338
1935.70000,653.67435,1640.87368
1935.80000,653.79290,1641.07402
1935.90000,653.91145,1641.27415
1936.00000,654.03002,1641.47444
1936.10000,654.14859,1641.67467
1936.20000,654.26718,1641.87511
1936.30000,654.38577,1642.07538
1936.40000,654.50438,1642.27551
1936.50000,654.62299,1642.47611
1936.60000,654.74162,1642.67666
1936.70000,654.86026,1642.87706
1936.80000,654.97890,1643.07772
1936.90000,655.09756,1643.27817
1937.00000,655.21623,1643.47849
1937.10000,655.33491,1643.67898
1937.20000,655.45359,1643.87962
1937.30000,655.57229,1644.07994
1937.40000,655.69100,1644.28028
1937.50000,655.80972,1644.48075
1937.60000,655.92845,1644.68124
1937.70000,656.04719,1644.88146
1937.80000,656.16594,1645.08204
1937.90000,656.28470,1645.28241
1938.00000,656.40347,1645.48291
1938.10000,656.52226,1645.68365
1938.20000,656.64105,1645.88415
1938.30000,656.75985,1646.08459
1938.40000,656.87866,1646.28515
1938.50000,656.99749,1646.48572
1938.60000,657.11632,1646.68634
1938.70000,657.23516,1646.88663
1938.80000,657.35402,1647.08721
1938.90000,657.47288,1647.28781
1939.00000,657.59176,1647.48857
1939.10000,657.71064,1647.68915
1939.20000,657.82954,1647.88964
1939.30000,657.94844,1648.09038
1939.40000,658.06736,1648.29098
1939.50000,658.18628,1648.49183
1939.60000,658.30522,1648.69242
1939.70000,658.42417,1648.89290
1939.80000,658.54312,1649.09364
1939.90000,658.66209,1649.29451
1940.00000,658.78107,1649.49534
1940.10000,658.90006,1649.69602
1940.20000,659.01906,1649.89678
1940.30000,659.13807,1650.09759
1940.40000,659.25709,1650.29837
1940.50000,659.37612,1650.49919
1940.60000,659.49516,1650.69993
1940.70000,659.61421,1650.90067
1940.80000,659.73327,1651.10142
1940.90000,659.85234,1651.30220
1941.00000,659.97142,1651.50296
1941.10000,660.09051,1651.70374
1941.20000,660.20962,1651.90451
1941.30000,660.32873,1652.10518
1941.40000,660.44785,1652.30612
1941.50000,660.56698,1652.50680
1941.60000,660.68613,1652.70781
1941.70000,660.80528,1652.90882
1941.80000,660.92445,1653.10966
1941.90000,661.04362,1653.31062
1942.00000,661.16281,1653.51151
1942.10000,661.28200,1653.71244
1942.20000,661.40121,1653.91327
1942.30000,661.52042,1654.11427
1942.40000,661.63965,1654.31505
1942.50000,661.75889,1654.51590
1942.60000,661.87813,1654.71699
1942.70000,661.99739,1654.91804
1942.80000,662.11666,1655.11905
1942.90000,662.23594,1655.32006
1943.00000,662.35523,1655.52100
1943.10000,662.47452,1655.72185
1943.20000,662.59383,1655.92295
1943.30000,662.71315,1656.12400
1943.40000,662.83248,1656.32472
1943.50000,662.95182,1656.52592
